,target
924936,0
1175701,0
402722,1
615491,0
356039,0
393784,1
177581,0
836870,0
912997,0
753690,0
462175,0
586306,0
555202,0
829925,0
865918,0
880975,0
970432,0
883313,0
578934,1
336937,0
1074815,0
515458,0
570039,0
555086,0
1267237,0
1226348,0
1143918,0
133542,0
440943,0
354427,0
1049717,0
1000522,0
971513,0
856900,0
949617,0
891305,1
678417,0
498888,0
14,0
320991,0
63260,0
295189,0
508680,0
796797,0
157120,0
810456,0
336105,0
1116478,1
496354,1
349115,0
326120,0
1161378,0
1011400,0
1018267,0
845990,0
393149,0
881888,0
954687,0
933041,0
210857,0
1186820,0
733262,0
769548,0
337730,0
54221,0
987923,0
678588,0
1144766,0
369294,0
1192451,0
795274,0
1116997,0
381493,0
222745,1
453924,0
170019,0
1106864,0
802138,0
561622,0
6134,0
727628,0
1185745,0
427980,0
264799,0
245744,0
853767,0
572069,0
867263,0
530029,0
272762,0
1146444,0
22612,0
956460,0
99470,0
769421,0
944334,0
139418,0
922940,0
107056,0
757069,0
1184301,0
349188,0
996327,0
1212933,0
368880,0
878055,0
1009344,0
1277484,0
622447,1
17682,0
248971,0
1166638,0
127455,0
787105,1
238795,0
293671,0
1120861,0
65857,0
1127516,0
320351,0
238252,0
821050,0
1208981,0
480201,0
953783,0
700597,0
1030766,0
514714,0
402534,0
722388,0
664020,0
437852,0
1187414,0
1281914,0
1174010,0
583004,0
247257,0
718365,0
870699,1
1052196,0
129734,0
123113,0
702472,0
141777,0
525734,0
8772,0
1112958,0
119765,0
360732,0
892229,0
489281,0
750906,0
1214172,0
896301,0
392934,0
315786,0
1241033,1
1224920,0
1293266,0
1172440,0
506967,0
684848,0
444189,0
992199,0
322211,0
1014976,0
1084044,0
1176434,0
602533,0
815670,0
588904,0
1107588,0
316964,0
351016,0
997973,0
609998,0
473769,0
213737,0
150642,0
363951,0
1142784,0
786333,0
570166,0
1164440,0
57129,0
513469,0
340710,0
898219,0
1269318,0
1183663,0
829178,0
1223790,0
836126,1
1067908,0
918972,0
504136,0
980764,0
419905,0
3842,0
181483,0
230943,0
1268407,0
1113760,0
530385,0
239145,0
1244833,0
1267613,0
1304895,0
369677,0
116120,0
1203852,0
400063,0
478604,0
1140407,0
139797,0
997268,0
190996,0
1243531,0
665004,0
1210518,0
1167084,0
1038460,0
89202,0
44570,0
1066851,0
129527,0
785765,0
215774,0
244583,0
450069,0
1101320,0
775200,0
1190929,0
1124820,0
382421,0
910570,0
24290,0
967149,0
296614,1
491230,0
539575,0
288026,0
1197236,1
363458,1
158385,0
1110121,0
845380,0
944360,0
40973,0
1097492,0
39861,0
353648,0
108579,0
1113493,0
1254472,0
615522,0
50992,0
874836,0
932797,0
943517,0
822797,0
488713,0
13044,0
642317,0
1206789,0
426809,0
1159038,0
1130037,0
163482,1
296491,0
1212044,0
195455,0
110213,0
482184,0
843894,0
169497,0
1287009,0
156218,0
924253,1
559163,0
1044968,0
279325,0
465740,0
605539,0
359379,0
854595,0
995727,0
658427,0
200706,0
740767,0
872297,0
225959,0
187404,0
1153922,0
402533,0
58043,0
373961,0
432620,0
545241,0
1250585,0
247390,0
138946,0
294548,0
439740,0
639412,1
627036,0
122166,0
615492,1
849191,0
77024,0
943652,0
525737,0
1133786,0
217021,0
1094699,0
188579,0
559615,0
536080,0
788681,0
819926,0
686933,0
445366,0
598947,0
920398,0
1247640,0
728254,0
836750,0
580781,0
1021192,0
1779,0
617835,0
627426,0
144270,0
511484,0
320492,0
750796,0
1097525,0
1190318,0
1180252,0
442149,0
416877,0
806076,0
25717,0
1010973,0
371021,0
296762,0
625298,0
196071,0
61567,0
136350,0
1241259,0
1278505,0
95461,0
382654,0
889962,0
141163,0
246553,0
32714,0
1052058,0
1224727,0
687602,0
27375,0
937315,0
819547,0
920466,0
566026,0
583533,0
1032290,0
363912,0
635485,0
1048429,0
11620,0
576904,0
107990,0
941087,0
180606,0
714144,0
272192,0
1218032,0
1095121,0
645943,0
1069976,0
963001,0
5613,0
36699,0
448216,0
1020056,0
369659,0
227053,0
1145430,0
230642,0
186462,0
1166813,0
794852,0
550469,0
952521,0
617673,0
1069085,0
717364,0
60163,0
621534,0
92710,0
885882,0
147277,0
813481,0
523033,1
278616,0
410483,0
919319,0
823913,0
566566,0
1160014,0
765280,0
832895,0
1038716,0
1136267,0
539341,0
207132,0
314558,0
866928,0
913043,0
1268129,0
598786,0
1243431,0
750346,0
1128955,0
724086,0
699040,0
1202748,0
890733,0
393334,0
351967,0
208579,0
798992,0
219048,0
69866,0
917840,0
1001933,0
116536,0
985028,1
743103,0
173866,0
395107,1
957159,0
327955,0
1188096,0
1013199,0
840218,0
759894,0
1142469,0
957954,0
389457,0
25448,0
1001231,0
765425,0
532136,0
510952,0
251806,0
559835,0
1079545,0
384844,0
525080,0
171523,0
482215,0
103443,0
86356,0
637046,0
1234401,0
656691,0
813976,0
287446,0
976627,0
1038008,0
1251099,1
507721,0
935226,0
680854,1
241605,0
902417,0
1162367,0
1289684,0
593408,0
61790,0
1056926,0
1212250,0
1216897,0
876028,0
497997,0
214637,0
763079,0
812487,0
1293759,0
1102007,0
1227884,1
95727,0
1288289,1
165327,0
944340,0
1041308,0
1174228,0
468954,0
1195414,0
126808,0
1252422,1
265504,0
208657,0
508376,0
44942,0
806225,0
1135071,0
712107,0
473896,0
484779,0
1168237,0
1004951,0
749786,0
514336,0
270414,0
460395,0
1081729,0
230258,0
1276082,0
174505,0
971523,0
1289980,0
314209,0
43017,0
75321,0
462821,0
560516,1
1245138,1
355344,0
490662,0
581634,0
960752,0
1112702,0
1109295,0
384193,0
1152902,0
639216,0
383802,1
505327,0
446729,0
1271355,0
497445,0
678231,0
221246,0
324058,0
1290160,0
235184,0
847369,0
207688,0
625804,0
1096906,0
387731,0
91423,0
797977,0
692791,0
817371,0
829921,0
1107453,0
830329,1
1081582,0
404009,1
463945,0
335223,0
815902,0
197294,0
236124,0
799430,0
561625,0
985222,0
47648,0
775467,1
103775,0
937908,0
150342,0
388213,0
350907,0
168395,0
1090014,0
1181716,1
661557,1
290501,0
789322,0
676,0
92551,0
767886,0
829806,0
478536,0
244801,0
386025,0
35321,0
587478,0
454513,0
160339,0
1235291,0
500445,0
1020531,0
439730,0
538852,0
351385,0
475743,0
922738,0
274490,0
76846,0
259315,0
535680,0
479307,0
535053,1
245134,0
521711,0
1117068,0
452864,0
3876,0
833349,0
1211017,0
264739,0
923082,0
1083260,0
654412,0
852550,0
956930,1
98374,0
196669,0
122226,0
643945,0
721679,0
662304,0
1260601,1
1210451,0
714632,1
345429,0
197788,0
431903,0
128169,0
276453,0
1097765,0
251528,0
910496,0
633537,0
827905,0
203119,0
340884,1
629947,0
931108,0
688684,0
355998,0
240410,0
906192,0
561051,0
122662,0
418764,0
358894,0
442586,0
287734,0
485585,0
277401,1
1071058,0
123634,0
1161745,0
34751,0
1105184,0
728678,0
172098,0
159277,0
268161,0
1219150,0
666004,0
383590,0
841047,0
1216593,0
144354,0
850764,0
249502,0
349207,0
1000768,0
374485,0
179506,0
174500,0
1039739,0
726582,0
774690,0
679408,0
115620,0
992768,0
161806,0
246670,0
192463,0
1215061,0
403304,0
799917,0
917983,0
592333,0
368934,0
508143,0
1088546,0
420354,0
1154648,0
281525,0
222655,0
795607,0
307760,0
686558,0
1042284,0
1131388,1
1151766,0
1155099,0
563558,0
692257,0
197417,0
37774,0
362952,0
23543,0
130914,0
470937,0
679354,0
226288,0
64185,0
152660,0
219894,0
940215,0
167636,0
218183,0
1188231,0
109751,0
1271193,0
444097,0
137966,0
1237274,0
33452,0
159035,0
650354,0
1274923,0
1186140,0
684101,0
765131,0
843078,0
147785,0
293646,0
1198632,0
1164816,0
1253236,0
42141,0
190912,0
612729,0
859253,0
159168,0
140331,0
1068684,0
1197233,0
585079,0
379374,0
1240287,1
499170,0
1289134,0
25088,0
1030211,1
984935,0
1287621,0
298675,0
59904,0
780724,0
1022031,0
252468,0
979705,0
183991,0
118929,0
846293,0
1266844,0
210451,0
891186,0
638928,1
380734,1
440917,1
1104983,0
1248713,0
1024481,0
1232362,0
27050,0
226798,1
547471,0
1173101,0
622510,1
499114,0
772599,0
929780,0
506376,0
1249695,0
955675,0
1070060,0
169688,1
1092251,0
444236,0
590163,0
61389,0
948544,0
305678,0
310982,0
538364,0
701373,0
237519,0
425869,1
1164572,1
199603,0
1173697,1
719917,0
405829,0
1122769,0
1285173,0
272128,0
635085,0
709785,0
1028169,0
524843,0
1022373,0
131331,0
1163278,0
264650,0
984665,1
952493,0
37940,0
906145,0
880968,0
444111,0
1154958,0
651176,0
819976,0
604893,0
688778,0
675945,0
62866,0
901472,0
620587,0
1174094,0
481144,0
1002175,0
693974,0
627968,0
1012478,0
450834,0
744366,0
456990,0
221210,0
240871,0
1150258,1
158572,1
606881,0
1064381,0
325665,0
757652,0
621069,0
1091849,0
896922,0
356858,0
229823,0
871071,0
695170,0
1229662,0
759410,0
512966,0
1160930,0
48797,0
520199,0
1107988,0
991729,0
470428,0
102596,0
433663,0
951133,0
310457,0
1218913,0
500907,0
536367,0
200616,0
159279,0
889031,0
840430,0
1302371,0
280247,0
847676,0
37327,0
1035473,0
585615,0
847941,0
1021055,0
75435,0
813749,0
821077,0
893463,0
282451,0
986758,0
242022,1
429713,0
1246532,0
91180,0
470009,0
742349,0
189970,0
48956,0
597327,0
804033,0
41249,0
708892,0
945972,0
400313,0
1107493,0
747143,0
640354,0
106417,0
40603,0
499112,0
223510,0
1186814,0
562611,0
480965,0
791955,0
1129240,0
154581,0
1288850,0
1230268,0
1290364,0
952965,0
981424,0
192298,0
446597,0
762457,0
872737,0
1141724,0
10474,0
639181,0
19533,0
581819,0
768967,0
387708,0
234974,0
761084,0
134665,0
1089765,0
130803,0
831467,0
417095,0
1238239,0
1128138,0
275211,0
819140,0
431050,0
678425,0
780180,0
724810,0
68626,1
901290,1
232556,0
379859,0
719827,0
371019,0
695679,0
742685,0
1231129,0
482456,0
294336,0
307635,0
1180111,0
338109,0
673804,0
1223516,0
1184717,0
1019982,0
489625,0
344953,0
1033982,0
755875,0
137495,0
718732,0
474518,0
799170,0
549530,0
364664,0
785625,0
79506,0
825588,0
906433,0
332800,0
981471,0
686369,0
579672,0
1239731,0
810173,0
755775,0
590904,0
34784,0
150308,0
1005246,1
671366,0
1055156,0
546197,0
826287,0
799452,0
825659,0
492423,0
226056,1
1123479,1
831645,1
1007340,0
72245,0
691371,1
438816,0
265642,1
1268468,0
599127,0
366529,0
195258,0
895800,1
1201266,0
738502,0
861493,0
990282,0
960925,1
1143742,0
1172719,0
61974,0
595411,0
977366,0
637926,0
1046186,1
908347,0
996279,0
444460,0
637347,0
702357,0
1083179,0
153982,0
254918,0
370657,0
1257266,0
874908,0
935488,0
1230257,0
700326,0
872941,0
334,0
170014,0
180149,1
765823,0
574938,0
447210,0
1042033,1
298798,0
383064,0
567561,0
679789,0
485448,0
784616,1
174843,0
1260994,0
585211,0
966357,0
185655,0
840714,0
205416,0
1187857,0
92647,1
560002,0
639932,0
754237,0
531701,0
894020,0
13579,0
1199962,0
588800,1
565506,0
71954,0
400515,0
371919,0
96423,0
576449,0
566176,0
733986,0
25572,0
731644,1
171844,0
1299825,0
1005205,1
720475,0
290101,0
266421,0
1158990,0
100839,1
1252371,0
56268,0
1099209,0
673593,0
455762,0
900667,0
564112,0
1159755,0
76466,0
695783,0
853657,0
123232,0
449931,0
238074,0
1129460,0
617918,0
488120,0
662288,0
1012303,0
191516,0
560202,0
70041,1
843541,0
1017440,0
1007995,0
348445,0
315861,0
1039725,0
539382,0
979262,0
448501,0
658672,0
556475,1
130027,0
1004676,1
1296184,0
169057,0
1060890,0
208172,0
91922,0
446591,0
44710,0
748141,0
713508,0
52974,0
121124,0
539886,0
550580,0
386132,0
1218977,0
1243999,0
1164715,0
462912,0
1241345,0
1288701,0
1061084,0
571171,0
665005,0
59148,0
564087,0
26711,0
1085192,0
1257546,0
465750,0
1117394,0
1080131,0
151149,0
735667,0
1086869,0
466856,0
389056,0
1063767,0
380135,0
698924,0
672419,0
773928,0
939582,0
826007,0
159179,0
638870,0
675735,0
840036,0
1030748,0
777007,0
740096,0
829555,0
1063914,0
304976,0
907620,0
280910,0
614111,0
284832,0
362844,0
757758,1
41472,1
876926,0
284562,0
641574,0
1260713,0
171397,0
15264,0
739502,0
55648,0
765866,0
829761,0
911645,0
152422,0
938098,0
995615,0
756497,0
672827,0
452041,0
253481,0
950035,0
150151,0
956734,0
364089,0
1049593,0
415958,0
1066906,0
1245186,0
331238,0
616433,0
714105,0
767131,0
147896,0
828640,0
713433,0
217846,0
655528,0
50378,0
560699,0
372272,0
589270,0
80686,0
704659,0
1082038,0
446851,1
847868,0
1005640,0
148399,0
661741,0
873905,0
838564,0
226574,0
419839,0
1095244,0
1029770,0
761137,0
198496,0
1125490,0
137528,0
315430,1
84473,0
1047404,0
1189339,0
111596,0
218205,0
811677,0
1050994,0
858419,0
666156,0
801743,0
446148,0
530428,0
500604,0
666394,0
1137592,0
875934,0
192726,0
776754,0
670615,0
942004,0
16724,0
203388,0
42068,0
797313,0
403977,0
454727,0
1015959,0
591989,0
287567,0
154705,0
590048,0
1147510,0
713969,0
813355,0
375540,0
1042213,0
1101572,0
257232,0
771812,0
958676,0
471796,0
747090,0
1030923,0
879758,0
537461,0
824494,0
284024,0
884964,0
578311,0
440681,0
33812,0
1236474,0
844448,0
1224653,0
112714,0
716573,0
666692,0
1227314,0
825416,0
1238696,0
917305,0
633901,0
1017731,0
814410,0
1094650,0
292524,0
359513,0
662133,0
522872,0
86313,0
1108723,0
1287950,0
111630,0
1303704,0
750803,0
606762,0
635208,0
348747,0
890143,0
709719,0
1163683,0
238438,0
835205,0
1092989,0
765918,0
720741,0
1158533,0
864957,0
1052699,0
147217,0
206008,0
93265,0
735543,0
505709,0
370579,0
621024,0
534409,0
1349,0
242074,0
551954,0
923951,0
221460,0
626213,0
1267360,0
1000709,0
832794,0
320814,0
1247252,0
294796,0
1086979,0
325130,0
37860,0
734998,0
644441,0
1094437,0
6366,0
517868,0
1154452,0
924058,0
140604,0
990209,0
1251293,0
814862,0
941446,0
456159,0
237689,1
716761,0
530047,0
1132601,1
1256201,0
1187824,0
996085,0
803804,0
1284702,0
477847,0
109813,0
1185382,0
661505,0
600625,0
348379,0
113712,0
370747,0
22617,0
825368,0
937528,0
150990,0
1095756,0
647246,0
87965,0
525837,0
499013,0
253680,0
947031,0
431109,0
17853,0
910343,0
1233896,0
37464,0
5716,0
432538,0
995740,0
362673,0
1091439,0
852619,0
3541,0
188981,1
1065524,0
292412,0
621675,0
554827,0
73658,0
1188114,0
867523,0
93862,1
271231,0
341815,0
476735,0
1166801,0
379250,0
21959,0
31890,0
1284638,0
58113,0
528870,0
327706,0
1501,1
907541,0
1066694,0
175219,0
550716,0
1202869,0
329616,0
472829,0
175504,0
751089,0
43266,0
1272683,1
169312,0
592344,0
944822,0
301220,0
578291,0
710128,0
1088926,0
776805,0
745749,0
703990,0
872913,1
1067614,0
376828,0
748625,0
330861,0
876486,0
701170,0
63988,0
1064796,0
1134466,0
199749,0
429863,0
506108,0
61057,0
234442,0
480734,0
109408,0
305168,0
102552,0
995848,0
778356,0
1119829,0
1260223,0
516558,0
650130,0
1016067,0
20047,0
421657,0
615949,0
1221916,0
866080,0
915508,0
280418,0
740346,0
1283074,0
614705,0
448458,0
52822,0
1179809,0
953968,0
1281373,0
1282669,0
897812,0
982814,0
119499,0
392650,0
1225716,1
146765,0
983393,0
1225151,0
53392,0
897782,1
1162132,0
1136204,0
545629,0
945527,1
476291,0
403985,0
531255,0
780462,0
224399,0
611239,0
680889,0
244112,1
869622,0
735812,0
512451,0
918401,0
53098,0
829296,0
759572,0
670195,0
367053,0
363501,0
1090477,0
249063,0
368283,0
11095,0
354169,0
1148670,0
923632,1
360772,0
865932,0
964933,0
1040975,0
492849,0
221289,0
24552,0
30224,0
410953,0
439898,0
814517,0
369446,0
985155,0
327098,0
77726,0
1213257,0
970409,0
1067655,0
683292,0
441514,0
897892,0
107033,0
303734,0
1226669,0
276352,0
1210976,0
1182927,0
589127,0
1265599,0
1029803,0
742626,0
972062,0
262988,0
100470,0
972075,0
422421,0
358052,0
1088091,0
842564,0
520655,0
3953,0
496348,0
298004,1
129420,0
679084,0
807720,0
1159801,0
339777,1
613081,1
910917,1
361774,0
182655,0
720742,0
654573,0
452736,0
129442,0
1235209,0
1275818,0
1088474,0
996207,0
369561,0
729121,0
504810,0
534996,0
239623,0
421719,0
403878,0
443753,0
1020176,0
1273059,0
989338,0
339743,0
493253,0
127007,0
682327,0
727051,0
1101172,1
921200,0
601006,0
386415,0
591444,0
1083483,0
889441,0
630194,0
535324,0
1009625,0
1157168,0
548152,0
1076053,0
1090647,0
411734,0
1079180,0
975751,1
650793,0
430095,0
837754,0
354244,0
1042389,1
923778,0
845871,0
346287,0
553636,0
14623,0
713026,0
1270051,0
1290860,0
764302,0
1263120,0
80625,0
90628,0
1137929,0
147627,0
983053,0
193880,0
968105,0
355183,0
693711,0
149843,0
413674,0
1213152,0
575767,0
66502,0
1094859,0
759071,0
111237,0
46726,0
1113378,0
1119963,0
1117074,0
1302788,0
1040851,0
762899,0
548899,0
1086246,0
412496,0
790223,0
1299531,0
703987,0
124252,0
204732,0
120202,0
793014,0
843241,0
712219,0
406987,0
821385,0
1139534,0
679862,0
798639,0
892226,0
448996,1
45272,0
413881,0
1198957,0
189318,0
70385,0
457465,0
105728,0
693246,0
1113127,0
772581,0
1172179,0
1133228,0
928903,0
1025751,0
200611,0
681034,1
908597,0
686418,0
1035381,0
1187523,0
432004,0
811372,0
651530,0
553930,0
1209147,0
1301225,0
470150,0
941027,0
116073,0
623670,0
862642,0
647357,0
415900,0
920033,0
1260015,0
96185,0
917452,0
101514,0
457853,0
821821,0
307260,0
980149,0
988604,0
938502,0
407533,0
1120043,0
382963,0
889798,0
1110133,0
1049368,0
97879,0
25166,0
385043,1
1177972,0
709694,0
49350,0
975880,0
895506,0
1187269,0
229552,0
1233362,0
177706,1
863829,0
155781,0
696551,0
1127477,1
1135243,0
569951,0
274802,0
269285,0
430544,0
1188038,0
1191983,0
1040572,0
463900,0
836238,0
1091748,0
1274991,0
1201452,0
540336,0
96742,0
364057,0
160735,0
1147697,0
1082226,0
577761,0
482349,0
724782,0
333201,0
1083718,0
1072149,0
1169335,0
848655,0
389078,0
421942,0
384603,0
542840,0
615284,0
219416,0
620991,0
408128,0
1139902,0
732457,0
228703,0
901066,0
311172,0
1000033,0
437105,0
1259691,0
354066,0
614108,0
173951,0
295183,0
1099387,0
354739,0
504687,0
243735,0
396203,0
531975,0
431696,0
584143,0
839601,0
2036,0
356295,0
917299,0
606993,0
175414,1
1075044,0
883557,0
1124659,0
194021,0
809930,0
153352,0
1195857,0
1247749,0
86606,0
986583,0
990750,0
1177883,1
504709,0
767018,0
1272417,0
73122,0
347751,0
1299990,0
170035,0
112020,0
445995,0
775092,0
1064753,0
1193825,0
999451,0
38106,0
367602,0
164430,0
843412,0
1219220,0
640733,0
871576,0
646028,0
263918,0
573157,0
1260751,0
352982,0
737412,0
59878,0
265905,0
599636,0
205940,0
834397,0
273396,0
84032,0
1177611,0
827591,0
486405,1
644328,1
392025,1
683972,0
1206440,0
316247,0
384812,0
25672,1
297652,0
788278,0
13970,0
1166655,0
845040,0
273405,0
1263064,0
1025666,0
282,0
148325,0
850128,0
623476,0
303479,0
121507,0
237338,0
1060899,0
974614,0
915587,0
648065,0
400906,0
1197774,0
862159,0
575984,0
165908,0
1167585,0
879666,0
89820,0
964490,0
435264,0
107442,0
977760,0
371362,0
259068,0
769899,0
273504,0
1228502,0
1041795,0
164014,0
642876,0
405047,1
39246,0
112202,0
644917,0
160778,0
543499,0
27847,0
1070196,0
110565,0
995511,0
93474,0
504968,0
542291,0
727660,0
546664,0
799326,0
1065729,0
337472,0
844295,0
667833,0
1240852,0
610624,0
971684,0
1126985,0
1213348,0
1027180,0
269403,0
505830,0
570139,0
141948,0
128599,0
815113,0
472496,0
94360,0
1150802,0
743872,0
676562,0
1288854,1
923852,0
853996,0
733795,0
1072223,0
1200194,0
1161852,0
1275239,0
1087109,0
933951,0
204479,0
1261770,0
683519,0
1013228,1
1050242,0
484053,0
463213,0
947127,0
1205180,0
474774,0
165746,0
502437,0
1250024,0
1126053,0
1068384,0
992686,0
329782,0
719861,0
63337,0
1021779,0
1196646,0
655071,1
918602,0
569653,0
1097714,0
958822,0
785623,0
785731,0
884225,0
80957,0
903687,0
51540,0
1018430,1
152844,0
361524,0
83648,0
304271,0
181429,0
761441,0
1152395,0
751882,0
803879,0
1007331,0
845394,0
722478,0
722808,0
507215,0
602394,1
553087,0
404686,0
569916,0
199377,0
432184,0
1118431,0
743942,0
50352,1
914783,1
997962,0
277835,0
457042,1
593078,0
47253,1
797565,0
761803,0
672994,0
517632,0
824279,0
317341,1
1112814,0
352075,0
1004388,0
819870,0
476752,0
1040054,0
642429,0
1203755,0
476196,0
283082,0
563692,0
151433,0
72385,0
1208465,0
1012918,0
1180520,0
50531,0
820804,0
658538,0
442618,0
209428,0
506537,0
242833,0
173156,0
335325,0
1263529,0
1110029,1
1063457,0
217825,0
275128,0
85806,0
501578,0
458396,0
1112366,0
1075188,0
599517,0
127345,0
1102290,0
1190183,0
1283363,0
190175,1
1260813,0
1018277,0
1224650,0
101709,0
628268,0
986822,1
758096,0
491766,0
1302089,0
554408,0
229466,0
8642,0
799218,0
336696,0
164991,0
129588,0
273113,0
178090,0
858680,0
50842,0
420101,0
95878,0
1288742,0
713692,0
729889,0
778757,0
64615,0
438024,0
620358,0
99814,0
537260,0
200428,0
1242386,0
394493,0
1014732,0
36309,0
686651,0
787846,0
950140,0
918001,0
102643,0
746935,1
1207381,0
1069074,0
1296275,0
1251148,0
342412,0
318491,0
1057193,0
975373,0
173456,0
75503,1
191688,0
289529,0
1198448,0
394255,0
39111,0
876686,0
485133,0
267480,0
854736,0
385421,0
6262,0
361605,0
441145,0
287962,0
15485,0
903130,0
1107632,0
254019,0
713068,0
871357,0
1098412,0
310762,0
969341,0
1289949,0
478324,0
874463,0
823630,0
622137,0
188317,1
410611,0
157134,0
5234,0
907152,0
1164285,0
807639,0
658831,0
1142097,0
1059906,0
1082247,0
724849,1
702131,0
1270672,0
109660,0
715974,0
1154067,0
655012,0
241346,0
1002561,0
125461,0
767536,0
538243,0
942917,0
371194,0
570279,0
1248787,0
1096089,0
381191,0
629528,0
685778,0
1266829,0
909952,0
583275,0
122575,0
209986,0
318164,0
1107140,0
998099,0
1071554,0
786365,0
768688,0
192649,0
330186,0
1275959,0
440761,0
856316,0
98611,0
1133199,0
1091186,0
936416,0
276665,0
49954,0
287051,0
79045,0
1234685,0
637623,1
584924,0
1267482,0
552360,1
226873,0
1074746,0
1048471,0
123777,0
969219,0
1185428,0
126430,0
772769,0
1051559,0
42133,0
108023,0
268990,0
1021870,0
1080533,0
568566,1
1068318,0
465172,0
1124987,0
170717,0
1051182,0
88630,1
697747,0
686423,1
1091690,0
900061,0
621748,1
846188,0
440661,0
114178,0
657247,0
497799,0
735606,0
1113657,0
428288,0
508883,1
228522,0
519608,0
739803,1
165979,0
89686,0
324390,0
409884,0
1132149,0
932041,0
1061862,0
473002,0
658921,0
272425,0
983050,0
854160,1
